timestamp,group,lag,retry_rate,recovery_rate,dlq_rate,throughput
1780381916.2449567,grupo-consumidores,-1,0,0,0,0
1780381916.2449567,grupo-reintentos,-1,0,0,0,0
1780381926.2456136,grupo-consumidores,-1,0,0,0,0
1780381926.2456136,grupo-reintentos,-1,0,0,0,0
1780381936.2476246,grupo-consumidores,-1,0,0,0,0
1780381936.2476246,grupo-reintentos,-1,0,0,0,0
1780381946.2484376,grupo-consumidores,-1,0,0,0,0
1780381946.2484376,grupo-reintentos,-1,0,0,0,0
1780381956.2493012,grupo-consumidores,-1,0,0,0,0
1780381956.2493012,grupo-reintentos,-1,0,0,0,0
1780381966.2510643,grupo-consumidores,-1,0,0,0,0
1780381966.2510643,grupo-reintentos,-1,0,0,0,0
1780381976.2525504,grupo-consumidores,-1,0,0,0,0
1780381976.2525504,grupo-reintentos,-1,0,0,0,0
1780381986.2542148,grupo-consumidores,-1,0,0,0,0
1780381986.2542148,grupo-reintentos,-1,0,0,0,0
1780381996.2561352,grupo-consumidores,-1,0,0,0,0
1780381996.2561352,grupo-reintentos,-1,0,0,0,0
1780382006.2577999,grupo-consumidores,-1,0,0,0,0
1780382006.2577999,grupo-reintentos,-1,0,0,0,0
1780382016.2597234,grupo-consumidores,-1,0,0,0,0
1780382016.2597234,grupo-reintentos,-1,0,0,0,0
1780382026.2606332,grupo-consumidores,-1,0,0,0,0
1780382026.2606332,grupo-reintentos,-1,0,0,0,0
1780382036.2613897,grupo-consumidores,-1,0,0,0,0
1780382036.2613897,grupo-reintentos,-1,0,0,0,0
1780382046.263272,grupo-consumidores,-1,0,0,0,0
1780382046.263272,grupo-reintentos,-1,0,0,0,0
1780382056.2640412,grupo-consumidores,-1,0,0,0,0
1780382056.2640412,grupo-reintentos,-1,0,0,0,0
1780382066.2649689,grupo-consumidores,-1,0,0,0,0
1780382066.2649689,grupo-reintentos,-1,0,0,0,0
1780382076.2657595,grupo-consumidores,-1,0,0,0,0
1780382076.2657595,grupo-reintentos,-1,0,0,0,0
1780382086.266532,grupo-consumidores,-1,0,0,0,0
1780382086.266532,grupo-reintentos,-1,0,0,0,0
1780382096.2676313,grupo-consumidores,-1,0,0,0,0
1780382096.2676313,grupo-reintentos,-1,0,0,0,0
1780382106.2687645,grupo-consumidores,-1,0,0,0,0
1780382106.2687645,grupo-reintentos,-1,0,0,0,0
1780382116.2695627,grupo-consumidores,-1,0,0,0,0
1780382116.2695627,grupo-reintentos,-1,0,0,0,0
1780382126.270253,grupo-consumidores,-1,0,0,0,0
1780382126.270253,grupo-reintentos,-1,0,0,0,0
1780382136.2720134,grupo-consumidores,-1,0,0,0,0
1780382136.2720134,grupo-reintentos,-1,0,0,0,0
1780382146.2730162,grupo-consumidores,-1,0,0,0,0
1780382146.2730162,grupo-reintentos,-1,0,0,0,0
1780382156.273838,grupo-consumidores,-1,0,0,0,0
1780382156.273838,grupo-reintentos,-1,0,0,0,0
1780382166.2757401,grupo-consumidores,-1,0,0,0,0
1780382166.2757401,grupo-reintentos,-1,0,0,0,0
1780382176.2775466,grupo-consumidores,-1,0,0,0,0
1780382176.2775466,grupo-reintentos,-1,0,0,0,0
1780382186.278728,grupo-consumidores,-1,0,0,0,0
1780382186.278728,grupo-reintentos,-1,0,0,0,0
1780382196.2797945,grupo-consumidores,-1,0,0,0,0
1780382196.2797945,grupo-reintentos,-1,0,0,0,0
1780382206.2808018,grupo-consumidores,-1,0,0,0,0
1780382206.2808018,grupo-reintentos,-1,0,0,0,0
1780382216.2826676,grupo-consumidores,-1,0,0,0,0
1780382216.2826676,grupo-reintentos,-1,0,0,0,0
1780382226.2837267,grupo-consumidores,-1,0,0,0,0
1780382226.2837267,grupo-reintentos,-1,0,0,0,0
1780382236.2845323,grupo-consumidores,-1,0,0,0,0
1780382236.2845323,grupo-reintentos,-1,0,0,0,0
1780382246.2864523,grupo-consumidores,-1,0,0,0,0
1780382246.2864523,grupo-reintentos,-1,0,0,0,0
1780382256.2883918,grupo-consumidores,-1,0,0,0,0
1780382256.2883918,grupo-reintentos,-1,0,0,0,0
1780382266.290465,grupo-consumidores,-1,0,0,0,0
1780382266.290465,grupo-reintentos,-1,0,0,0,0
1780382276.2919335,grupo-consumidores,-1,0,0,0,0
1780382276.2919335,grupo-reintentos,-1,0,0,0,0
1780382286.2938952,grupo-consumidores,-1,0,0,0,0
1780382286.2938952,grupo-reintentos,-1,0,0,0,0
1780382296.295713,grupo-consumidores,-1,0,0,0,0
1780382296.295713,grupo-reintentos,-1,0,0,0,0
1780382306.2977781,grupo-consumidores,-1,0,0,0,0
1780382306.2977781,grupo-reintentos,-1,0,0,0,0
1780382316.299302,grupo-consumidores,-1,0,0,0,0
1780382316.299302,grupo-reintentos,-1,0,0,0,0
1780382326.3010263,grupo-consumidores,-1,0,0,0,0
1780382326.3010263,grupo-reintentos,-1,0,0,0,0
1780382336.3027444,grupo-consumidores,-1,0,0,0,0
1780382336.3027444,grupo-reintentos,-1,0,0,0,0
1780382346.3045964,grupo-consumidores,-1,0,0,0,0
1780382346.3045964,grupo-reintentos,-1,0,0,0,0
1780382356.305275,grupo-consumidores,-1,0,0,0,0
1780382356.305275,grupo-reintentos,-1,0,0,0,0
1780382366.306978,grupo-consumidores,-1,0,0,0,0
1780382366.306978,grupo-reintentos,-1,0,0,0,0
1780382376.3080387,grupo-consumidores,-1,0,0,0,0
1780382376.3080387,grupo-reintentos,-1,0,0,0,0
1780382386.3099024,grupo-consumidores,-1,0,0,0,0
1780382386.3099024,grupo-reintentos,-1,0,0,0,0
1780382396.3119762,grupo-consumidores,-1,0,0,0,0
1780382396.3119762,grupo-reintentos,-1,0,0,0,0
1780382406.3138545,grupo-consumidores,-1,0,0,0,0
1780382406.3138545,grupo-reintentos,-1,0,0,0,0
1780382416.3159359,grupo-consumidores,-1,0,0,0,0
1780382416.3159359,grupo-reintentos,-1,0,0,0,0
1780382426.3177457,grupo-consumidores,-1,0,0,0,0
1780382426.3177457,grupo-reintentos,-1,0,0,0,0
1780382436.319764,grupo-consumidores,-1,0,0,0,0
1780382436.319764,grupo-reintentos,-1,0,0,0,0
1780382446.3217864,grupo-consumidores,-1,0,0,0,0
1780382446.3217864,grupo-reintentos,-1,0,0,0,0
1780382456.3239803,grupo-consumidores,-1,0,0,0,0
1780382456.3239803,grupo-reintentos,-1,0,0,0,0
1780382466.3260117,grupo-consumidores,-1,0,0,0,0
1780382466.3260117,grupo-reintentos,-1,0,0,0,0
1780382476.3279746,grupo-consumidores,-1,0,0,0,0
1780382476.3279746,grupo-reintentos,-1,0,0,0,0
1780382486.329927,grupo-consumidores,-1,0,0,0,0
1780382486.329927,grupo-reintentos,-1,0,0,0,0
1780382496.3316426,grupo-consumidores,-1,0,0,0,0
1780382496.3316426,grupo-reintentos,-1,0,0,0,0
1780382506.3334618,grupo-consumidores,-1,0,0,0,0
1780382506.3334618,grupo-reintentos,-1,0,0,0,0
1780382516.33537,grupo-consumidores,-1,0,0,0,0
1780382516.33537,grupo-reintentos,-1,0,0,0,0
1780382526.336981,grupo-consumidores,-1,0,0,0,0
1780382526.336981,grupo-reintentos,-1,0,0,0,0
1780382536.3389482,grupo-consumidores,-1,0,0,0,0
1780382536.3389482,grupo-reintentos,-1,0,0,0,0
1780382546.3407533,grupo-consumidores,-1,0,0,0,0
1780382546.3407533,grupo-reintentos,-1,0,0,0,0
1780382556.3417003,grupo-consumidores,-1,0,0,0,0
1780382556.3417003,grupo-reintentos,-1,0,0,0,0
1780382566.343633,grupo-consumidores,-1,0,0,0,0
1780382566.343633,grupo-reintentos,-1,0,0,0,0
1780382576.3453634,grupo-consumidores,-1,0,0,0,0
1780382576.3453634,grupo-reintentos,-1,0,0,0,0
1780382586.3472185,grupo-consumidores,-1,0,0,0,0
1780382586.3472185,grupo-reintentos,-1,0,0,0,0
1780382596.349203,grupo-consumidores,-1,0,0,0,0
1780382596.349203,grupo-reintentos,-1,0,0,0,0
1780382606.3511,grupo-consumidores,-1,0,0,0,0
1780382606.3511,grupo-reintentos,-1,0,0,0,0
1780382616.3529959,grupo-consumidores,-1,0,0,0,0
1780382616.3529959,grupo-reintentos,-1,0,0,0,0
1780382626.3549182,grupo-consumidores,-1,0,0,0,0
1780382626.3549182,grupo-reintentos,-1,0,0,0,0
1780382636.357078,grupo-consumidores,-1,0,0,0,0
1780382636.357078,grupo-reintentos,-1,0,0,0,0
1780382646.359149,grupo-consumidores,-1,0,0,0,0
1780382646.359149,grupo-reintentos,-1,0,0,0,0
1780382656.361117,grupo-consumidores,-1,0,0,0,0
1780382656.361117,grupo-reintentos,-1,0,0,0,0
1780382666.3629417,grupo-consumidores,-1,0,0,0,0
1780382666.3629417,grupo-reintentos,-1,0,0,0,0
1780382676.365015,grupo-consumidores,-1,0,0,0,0
1780382676.365015,grupo-reintentos,-1,0,0,0,0
1780382686.367079,grupo-consumidores,-1,0,0,0,0
1780382686.367079,grupo-reintentos,-1,0,0,0,0
1780382696.3690724,grupo-consumidores,-1,0,0,0,0
1780382696.3690724,grupo-reintentos,-1,0,0,0,0
1780382706.3709316,grupo-consumidores,-1,0,0,0,0
1780382706.3709316,grupo-reintentos,-1,0,0,0,0
1780382716.3811014,grupo-consumidores,-1,0,0,0,0
1780382716.3811014,grupo-reintentos,-1,0,0,0,0
1780382726.3832462,grupo-consumidores,-1,0,0,0,0
1780382726.3832462,grupo-reintentos,-1,0,0,0,0
1780382736.3867857,grupo-consumidores,-1,0,0,0,0
1780382736.3867857,grupo-reintentos,-1,0,0,0,0
1780382746.3884783,grupo-consumidores,-1,0,0,0,0
1780382746.3884783,grupo-reintentos,-1,0,0,0,0
1780382756.3894155,grupo-consumidores,-1,0,0,0,0
1780382756.3894155,grupo-reintentos,-1,0,0,0,0
1780382766.391115,grupo-consumidores,-1,0,0,0,0
1780382766.391115,grupo-reintentos,-1,0,0,0,0
1780382776.3932774,grupo-consumidores,-1,0,0,0,0
1780382776.3932774,grupo-reintentos,-1,0,0,0,0
1780382786.395264,grupo-consumidores,-1,0,0,0,0
1780382786.395264,grupo-reintentos,-1,0,0,0,0
1780382796.3972008,grupo-consumidores,-1,0,0,0,0
1780382796.3972008,grupo-reintentos,-1,0,0,0,0
1780382806.398123,grupo-consumidores,-1,0,0,0,0
1780382806.398123,grupo-reintentos,-1,0,0,0,0
1780382816.39994,grupo-consumidores,-1,0,0,0,0
1780382816.39994,grupo-reintentos,-1,0,0,0,0
1780382826.4017928,grupo-consumidores,-1,0,0,0,0
1780382826.4017928,grupo-reintentos,-1,0,0,0,0
1780382836.404032,grupo-consumidores,-1,0,0,0,0
1780382836.404032,grupo-reintentos,-1,0,0,0,0
1780382846.405855,grupo-consumidores,-1,0,0,0,0
1780382846.405855,grupo-reintentos,-1,0,0,0,0
1780382856.4068482,grupo-consumidores,-1,0,0,0,0
1780382856.4068482,grupo-reintentos,-1,0,0,0,0
1780382866.408791,grupo-consumidores,-1,0,0,0,0
1780382866.408791,grupo-reintentos,-1,0,0,0,0
1780382876.410981,grupo-consumidores,-1,0,0,0,0
1780382876.410981,grupo-reintentos,-1,0,0,0,0
1780382886.413029,grupo-consumidores,-1,0,0,0,0
1780382886.413029,grupo-reintentos,-1,0,0,0,0
1780382896.41506,grupo-consumidores,-1,0,0,0,0
1780382896.41506,grupo-reintentos,-1,0,0,0,0
1780382906.4170043,grupo-consumidores,-1,0,0,0,0
1780382906.4170043,grupo-reintentos,-1,0,0,0,0
1780382916.4185371,grupo-consumidores,-1,0,0,0,0
1780382916.4185371,grupo-reintentos,-1,0,0,0,0
1780382926.4200566,grupo-consumidores,-1,0,0,0,0
1780382926.4200566,grupo-reintentos,-1,0,0,0,0
1780382936.4218063,grupo-consumidores,-1,0,0,0,0
1780382936.4218063,grupo-reintentos,-1,0,0,0,0
1780382946.4233735,grupo-consumidores,-1,0,0,0,0
1780382946.4233735,grupo-reintentos,-1,0,0,0,0
1780382956.4247627,grupo-consumidores,-1,0,0,0,0
1780382956.4247627,grupo-reintentos,-1,0,0,0,0
1780382966.426612,grupo-consumidores,-1,0,0,0,0
1780382966.426612,grupo-reintentos,-1,0,0,0,0
1780382976.4280179,grupo-consumidores,-1,0,0,0,0
1780382976.4280179,grupo-reintentos,-1,0,0,0,0
1780382986.4297419,grupo-consumidores,-1,0,0,0,0
1780382986.4297419,grupo-reintentos,-1,0,0,0,0
1780382996.4316313,grupo-consumidores,-1,0,0,0,0
1780382996.4316313,grupo-reintentos,-1,0,0,0,0
1780383006.4325755,grupo-consumidores,-1,0,0,0,0
1780383006.4325755,grupo-reintentos,-1,0,0,0,0
1780383016.4347296,grupo-consumidores,-1,0,0,0,0
1780383016.4347296,grupo-reintentos,-1,0,0,0,0
1780383026.4368665,grupo-consumidores,-1,0,0,0,0
1780383026.4368665,grupo-reintentos,-1,0,0,0,0
1780383036.438704,grupo-consumidores,-1,0,0,0,0
1780383036.438704,grupo-reintentos,-1,0,0,0,0
1780383046.4396884,grupo-consumidores,-1,0,0,0,0
1780383046.4396884,grupo-reintentos,-1,0,0,0,0
1780383056.4415512,grupo-consumidores,-1,0,0,0,0
1780383056.4415512,grupo-reintentos,-1,0,0,0,0
1780383066.4434385,grupo-consumidores,-1,0,0,0,0
1780383066.4434385,grupo-reintentos,-1,0,0,0,0
1780383076.4454827,grupo-consumidores,-1,0,0,0,0
1780383076.4454827,grupo-reintentos,-1,0,0,0,0
1780383086.4464617,grupo-consumidores,-1,0,0,0,0
1780383086.4464617,grupo-reintentos,-1,0,0,0,0
1780383096.4484978,grupo-consumidores,-1,0,0,0,0
1780383096.4484978,grupo-reintentos,-1,0,0,0,0
1780383106.4502897,grupo-consumidores,-1,0,0,0,0
1780383106.4502897,grupo-reintentos,-1,0,0,0,0
1780383116.4516737,grupo-consumidores,-1,0,0,0,0
1780383116.4516737,grupo-reintentos,-1,0,0,0,0
1780383126.4524984,grupo-consumidores,-1,0,0,0,0
1780383126.4524984,grupo-reintentos,-1,0,0,0,0
1780383136.454606,grupo-consumidores,-1,0,0,0,0
1780383136.454606,grupo-reintentos,-1,0,0,0,0
1780383146.45632,grupo-consumidores,-1,0,0,0,0
1780383146.45632,grupo-reintentos,-1,0,0,0,0
1780383156.4582772,grupo-consumidores,-1,0,0,0,0
1780383156.4582772,grupo-reintentos,-1,0,0,0,0
1780383166.4600112,grupo-consumidores,-1,0,0,0,0
1780383166.4600112,grupo-reintentos,-1,0,0,0,0
1780383176.4606645,grupo-consumidores,-1,0,0,0,0
1780383176.4606645,grupo-reintentos,-1,0,0,0,0
1780383186.462331,grupo-consumidores,-1,0,0,0,0
1780383186.462331,grupo-reintentos,-1,0,0,0,0
1780383196.4640982,grupo-consumidores,-1,0,0,0,0
1780383196.4640982,grupo-reintentos,-1,0,0,0,0
1780383206.465025,grupo-consumidores,-1,0,0,0,0
1780383206.465025,grupo-reintentos,-1,0,0,0,0
1780383216.4667308,grupo-consumidores,-1,0,0,0,0
1780383216.4667308,grupo-reintentos,-1,0,0,0,0
1780383226.4673755,grupo-consumidores,-1,0,0,0,0
1780383226.4673755,grupo-reintentos,-1,0,0,0,0
1780383236.4691682,grupo-consumidores,-1,0,0,0,0
1780383236.4691682,grupo-reintentos,-1,0,0,0,0
1780383246.4700878,grupo-consumidores,-1,0,0,0,0
1780383246.4700878,grupo-reintentos,-1,0,0,0,0
1780383256.4721224,grupo-consumidores,-1,0,0,0,0
1780383256.4721224,grupo-reintentos,-1,0,0,0,0
1780383266.473934,grupo-consumidores,-1,0,0,0,0
1780383266.473934,grupo-reintentos,-1,0,0,0,0
1780383276.4757016,grupo-consumidores,-1,0,0,0,0
1780383276.4757016,grupo-reintentos,-1,0,0,0,0
1780383286.477399,grupo-consumidores,-1,0,0,0,0
1780383286.477399,grupo-reintentos,-1,0,0,0,0
